Timestamp,Status,Barcode,Reference,Type
2025-10-01 19:32:45.065,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:46.595,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:48.113,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:49.653,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:33:12.538,REFERENCE_SET,https://prooftag.net/,https://prooftag.net/,QRCODE
2025-10-01 19:33:17.623,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:19.154,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:20.657,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:22.160,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:23.696,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:25.207,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:26.754,MISMATCH,http://en.m.wikipedia.org,https://prooftag.net/,QRCODE
2025-10-01 19:33:28.256,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:29.768,MISMATCH,http://en.m.wikipedia.org,https://prooftag.net/,QRCODE
2025-10-01 19:33:31.279,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:32.801,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:34.334,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:35.843,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:37.361,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:38.869,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:40.408,PASS,https://prooftag.net/,https://prooftag.net/,QRCODE
2025-10-01 19:33:41.937,PASS,https://prooftag.net/,https://prooftag.net/,QRCODE
2025-10-01 19:33:43.476,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:44.997,PASS,https://prooftag.net/,https://prooftag.net/,QRCODE
2025-10-01 19:33:46.545,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:48.058,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:49.584,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:51.093,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:52.600,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:54.114,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:55.620,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:57.136,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:33:58.639,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:00.179,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:01.698,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:03.224,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:04.757,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:06.278,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:07.786,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:09.284,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:10.819,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:12.339,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:13.848,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:15.376,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:16.884,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:18.403,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:19.930,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:21.456,MISMATCH,http://en.m.wikipedia.org,https://prooftag.net/,QRCODE
2025-10-01 19:34:22.975,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:24.492,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:26.020,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:27.551,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:29.057,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:30.558,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:32.071,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:33.583,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:35.126,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:36.673,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:38.167,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:39.705,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:41.223,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:34:42.752,NO_BARCODE,,https://prooftag.net/,
2025-10-01 19:36:46.396,REFERENCE_SET,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:36:49.346,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:36:50.845,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:36:52.390,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
